store_id,first_name,rating,created_at
3,Andrew,2.0,08-04-2023 14:02:08
4,Laura,1.0,26-01-2023 05:32:53
2,Megan,3.0,06-06-2023 21:12:45
2,Megan,4.0,15-01-2023 20:48:35
3,Jessica,4.0,05-02-2023 04:52:34
2,Jason,3.0,18-06-2023 21:59:48
1,Jamie,5.0,20-05-2023 13:38:40
4,Tommy,4.0,18-04-2023 19:00:10
4,Dylan,1.0,15-05-2023 07:23:37
2,Tanya,4.0,12-02-2023 12:40:04
3,Toni,5.0,18-02-2023 01:56:40
2,Mark,1.0,22-01-2023 23:32:22
4,Derrick,4.0,23-02-2023 15:11:44
4,Brittney,4.0,20-04-2023 13:14:05
1,Katie,5.0,18-03-2023 02:44:44
3,Angela,3.0,24-03-2023 16:11:11
4,Patricia,5.0,29-01-2023 07:56:45
4,William,3.0,18-04-2023 23:51:22
3,Frank,4.0,30-06-2023 02:11:40
1,Peter,3.0,06-03-2023 22:09:16
4,Chad,1.0,21-01-2023 11:57:49
5,Danny,2.0,21-01-2023 12:31:44
1,Robert,2.0,11-02-2023 22:57:34
2,James,2.0,08-05-2023 12:28:37
4,Deanna,1.0,12-05-2023 10:54:13
5,Anna,2.0,04-02-2023 21:55:33
2,Justin,2.0,08-06-2023 22:02:45
1,Larry,5.0,24-04-2023 17:44:44
2,Julie,4.0,27-04-2023 16:34:34
1,Laura,3.0,01-02-2023 12:24:47
1,Joyce,3.0,28-01-2023 00:04:23
3,April,5.0,04-03-2023 13:12:18
5,Angela,5.0,21-03-2023 18:10:48
5,Michael,1.0,24-04-2023 16:22:05
4,Erica,1.0,15-01-2023 05:56:05
2,Craig,3.0,16-05-2023 12:52:10
1,Tammy,1.0,16-05-2023 08:34:23
2,Jeanette,5.0,22-02-2023 05:42:46
4,Hector,1.0,17-02-2023 20:38:50
1,Katelyn,2.0,15-01-2023 11:37:17
1,Jodi,3.0,26-04-2023 04:10:46
1,Nicholas,1.0,17-06-2023 19:06:28
3,Kelly,1.0,01-02-2023 11:51:50
2,Rachel,3.0,15-02-2023 12:51:38
3,Michael,4.0,01-03-2023 09:05:39
4,Olivia,3.0,29-01-2023 11:35:14
5,Joseph,2.0,29-04-2023 12:56:50
3,Emma,5.0,05-04-2023 13:33:05
1,Pamela,5.0,29-01-2023 10:47:25
1,Alexis,1.0,14-03-2023 00:45:52
3,William,4.0,19-06-2023 01:19:11
2,Amanda,5.0,15-06-2023 01:30:42
4,Robin,2.0,23-03-2023 15:19:29
2,Matthew,4.0,05-06-2023 20:44:17
1,Nicole,2.0,01-06-2023 07:03:33
4,Kayla,1.0,30-01-2023 12:49:59
4,David,1.0,14-03-2023 02:04:27
3,David,5.0,24-04-2023 02:58:06
1,Debra,3.0,14-02-2023 23:58:30
1,William,2.0,17-02-2023 09:40:37
3,Daniel,4.0,08-05-2023 06:48:49
2,Pamela,2.0,03-03-2023 08:20:36
3,Kelly,2.0,24-05-2023 22:32:58
2,Kimberly,1.0,25-03-2023 14:48:42
3,Jessica,4.0,13-06-2023 07:05:14
4,Nicholas,1.0,12-05-2023 13:13:02
4,Morgan,3.0,26-03-2023 14:24:51
5,James,5.0,15-05-2023 10:39:22
5,Matthew,1.0,09-05-2023 15:31:58
2,Dawn,1.0,03-01-2023 22:54:52
2,Michelle,2.0,30-04-2023 21:55:01
4,Paul,5.0,26-04-2023 21:58:02
1,Melissa,2.0,19-04-2023 02:23:07
1,Bryce,4.0,23-05-2023 14:10:38
3,David,4.0,13-06-2023 09:53:02
4,Whitney,5.0,06-04-2023 15:13:35
2,Emily,2.0,21-03-2023 04:45:44
5,Karen,5.0,06-05-2023 00:10:39
1,John,4.0,01-05-2023 15:06:28
2,Philip,4.0,03-01-2023 21:09:38
4,John,2.0,30-06-2023 11:59:49
1,Walter,4.0,20-03-2023 07:39:04
1,Chloe,1.0,26-03-2023 07:03:12
3,Whitney,1.0,25-06-2023 01:37:58
3,Shawn,2.0,08-05-2023 04:47:59
2,Susan,4.0,22-06-2023 00:18:49
1,James,2.0,05-05-2023 01:05:13
4,Nicole,5.0,11-02-2023 01:31:38
4,Dennis,5.0,27-03-2023 21:50:43
5,Cindy,5.0,23-04-2023 15:36:32
4,Donald,1.0,05-04-2023 20:02:28
3,Janice,2.0,07-05-2023 17:39:21
2,Kelly,4.0,20-06-2023 20:06:07
5,Natalie,3.0,02-03-2023 04:18:05
3,Michelle,2.0,11-02-2023 09:51:23
5,Thomas,3.0,03-06-2023 05:15:06
4,Justin,5.0,13-01-2023 09:52:05
2,Jonathan,4.0,18-03-2023 07:25:37
5,Gregory,5.0,12-05-2023 15:51:38
1,Michael,5.0,14-01-2023 16:26:52
5,Erica,1.0,19-06-2023 13:09:00
2,Angela,1.0,27-04-2023 04:04:04
5,Crystal,4.0,23-02-2023 10:29:00
2,Michael,3.0,03-04-2023 15:53:41
2,Pamela,3.0,15-04-2023 17:18:59
4,Richard,3.0,23-06-2023 12:34:14
3,Betty,4.0,01-04-2023 11:09:51
3,Pamela,5.0,01-06-2023 11:45:21
5,Julie,1.0,05-06-2023 03:33:39
5,Emma,1.0,05-01-2023 14:21:34
2,Tyrone,1.0,29-04-2023 16:41:12
3,Ruben,2.0,19-03-2023 18:40:08
3,Thomas,2.0,01-02-2023 17:21:14
5,Bruce,4.0,10-04-2023 15:45:41
3,Penny,5.0,10-06-2023 01:32:02
3,Matthew,1.0,16-01-2023 05:06:41
2,Aaron,3.0,23-02-2023 15:29:35
5,Kathleen,1.0,17-02-2023 05:05:08
4,Jerome,2.0,25-02-2023 18:01:02
5,Kevin,3.0,16-05-2023 01:41:36
5,Laura,4.0,04-02-2023 18:53:24
2,William,4.0,05-04-2023 03:52:47
1,Karen,4.0,03-06-2023 21:48:22
2,Kevin,5.0,01-01-2023 22:21:22
4,Kenneth,3.0,22-02-2023 17:17:12
5,Lance,1.0,22-02-2023 05:16:07
2,Glenn,1.0,13-02-2023 22:47:00
1,Carl,1.0,07-02-2023 00:40:39
5,Rachel,2.0,10-02-2023 08:54:44
5,Juan,1.0,03-01-2023 20:06:38
4,Aaron,1.0,15-01-2023 06:22:50
5,Robert,3.0,10-02-2023 09:04:14
5,Tracie,5.0,18-02-2023 02:34:46
5,Philip,5.0,14-01-2023 02:26:54
4,James,4.0,15-02-2023 02:02:37
3,Casey,5.0,17-04-2023 03:42:23
2,Teresa,2.0,30-04-2023 10:42:08
3,Craig,2.0,29-03-2023 16:52:36
5,Mary,2.0,04-02-2023 15:12:57
1,Maria,1.0,19-05-2023 20:56:57
1,Tyler,3.0,10-06-2023 15:36:14
1,Christina,1.0,01-05-2023 01:07:22
5,Brittany,5.0,03-02-2023 05:22:57
1,Robert,3.0,04-01-2023 04:38:42
4,Todd,5.0,16-04-2023 18:15:00
2,Carl,4.0,19-02-2023 04:38:30
3,Stephanie,5.0,28-06-2023 00:16:36
4,John,3.0,06-02-2023 18:13:33
4,Jessica,5.0,02-03-2023 06:41:32
1,John,3.0,07-02-2023 14:10:16
4,Barbara,4.0,22-04-2023 08:22:22
4,Shelia,3.0,01-06-2023 00:14:05
3,Brittany,1.0,12-05-2023 20:29:07
3,Megan,3.0,08-01-2023 06:02:15
3,Monica,5.0,19-03-2023 07:46:34
3,Loretta,1.0,25-03-2023 08:35:42
1,Blake,5.0,29-04-2023 19:39:10
5,Trevor,4.0,16-02-2023 22:58:36
5,Jonathan,4.0,03-03-2023 11:35:43
5,Jeffrey,5.0,07-04-2023 13:42:03
4,Sharon,3.0,05-03-2023 18:35:51
1,Ryan,1.0,27-03-2023 02:36:28
5,Scott,5.0,20-05-2023 05:14:14
4,Alexandra,5.0,11-02-2023 15:06:29
2,Ryan,4.0,22-02-2023 04:01:58
1,Michael,4.0,28-04-2023 21:15:49
5,Karen,5.0,10-03-2023 02:29:20
5,Jacob,5.0,25-06-2023 20:49:54
5,Latasha,5.0,26-04-2023 10:30:28
2,David,2.0,04-06-2023 14:25:23
1,James,1.0,21-03-2023 18:33:26
3,Christopher,1.0,19-06-2023 01:07:12
1,Amy,3.0,07-01-2023 11:28:19
2,Sharon,3.0,27-01-2023 08:17:02
5,Michael,5.0,08-02-2023 20:05:53
4,Ashley,2.0,16-06-2023 12:42:56
4,Jeffrey,2.0,30-05-2023 01:01:25
3,Vanessa,5.0,26-05-2023 05:33:53
1,Joan,1.0,28-03-2023 10:02:46
3,Lauren,1.0,12-04-2023 18:32:00
3,Antonio,2.0,13-04-2023 14:02:53
2,Sara,4.0,12-04-2023 17:22:35
3,Michael,1.0,09-04-2023 06:33:11
4,Jeffrey,5.0,23-04-2023 06:39:47
4,Kristin,5.0,28-05-2023 21:05:59
5,Crystal,3.0,01-04-2023 06:22:53
1,Timothy,1.0,09-06-2023 18:06:41
4,Stephanie,2.0,26-03-2023 00:00:12
3,Eric,4.0,12-05-2023 16:13:30
1,Maria,1.0,25-05-2023 02:17:44
5,Michelle,1.0,24-05-2023 02:15:38
4,Tanya,4.0,10-04-2023 17:18:27
5,Kathryn,1.0,27-01-2023 17:15:37
5,Keith,1.0,16-01-2023 17:19:42
2,Alyssa,2.0,23-01-2023 13:43:47
3,Michael,4.0,19-05-2023 00:04:42
1,Olivia,3.0,08-01-2023 10:54:44
1,Edward,5.0,04-05-2023 09:07:30
4,Christopher,5.0,15-03-2023 18:31:49
5,Mark,2.0,16-06-2023 05:06:31
2,David,1.0,27-05-2023 00:54:17
4,Eric,5.0,02-04-2023 21:41:12
3,Michelle,4.0,29-03-2023 00:37:10
2,Nicholas,4.0,14-03-2023 17:35:36
5,Melissa,1.0,01-03-2023 00:03:29
4,Eric,5.0,09-05-2023 23:37:21
4,Chelsey,4.0,04-06-2023 06:43:59
2,Alexander,2.0,26-01-2023 15:18:45
2,Robert,3.0,20-03-2023 22:57:23
4,Jessica,3.0,11-01-2023 00:23:30
1,Rebecca,2.0,24-02-2023 17:16:35
5,Jonathan,5.0,03-06-2023 17:06:39
3,Mark,5.0,08-01-2023 09:07:47
1,Jeffrey,2.0,25-05-2023 06:56:59
5,Corey,2.0,09-04-2023 11:27:46
1,Kevin,1.0,12-03-2023 02:14:33
3,Marilyn,4.0,29-05-2023 07:38:40
1,Dustin,3.0,24-05-2023 15:08:13
1,Norma,1.0,17-02-2023 04:56:08
4,Matthew,1.0,09-06-2023 18:11:25
4,Steven,4.0,19-03-2023 14:59:38
5,Jeffery,5.0,22-04-2023 07:54:10
3,Kimberly,4.0,11-01-2023 11:45:31
4,Michelle,4.0,15-04-2023 17:01:41
5,Allison,3.0,09-06-2023 08:26:04
3,Ann,3.0,02-03-2023 00:41:17
5,Thomas,5.0,21-04-2023 10:50:52
2,Shane,1.0,02-04-2023 02:55:01
2,William,1.0,02-03-2023 17:27:29
2,Diamond,5.0,12-01-2023 23:44:59
3,Christian,4.0,27-01-2023 12:28:42
1,Michael,3.0,23-04-2023 17:43:15
1,Aaron,2.0,17-05-2023 23:06:09
4,Timothy,3.0,12-01-2023 14:52:37
3,Kaitlin,1.0,03-02-2023 11:42:29
2,Jeremiah,3.0,05-01-2023 13:24:04
5,Kenneth,2.0,31-03-2023 22:48:35
3,Evelyn,4.0,16-03-2023 22:10:26
4,Connie,3.0,14-04-2023 11:26:47
4,Mitchell,4.0,28-02-2023 10:07:54
2,Terry,5.0,11-06-2023 14:48:52
5,Gregory,2.0,06-03-2023 16:53:03
2,Aaron,3.0,29-05-2023 18:52:03
1,Heather,1.0,03-02-2023 18:04:59
3,Richard,4.0,15-06-2023 05:42:54
4,Antonio,4.0,29-05-2023 22:46:39
3,Kelly,1.0,09-05-2023 05:34:38
4,Danielle,5.0,08-01-2023 22:35:11
4,Roy,5.0,01-04-2023 00:54:07
3,Peggy,3.0,19-06-2023 05:42:23
5,Rodney,4.0,29-03-2023 00:19:04
4,Abigail,3.0,11-04-2023 23:54:40
5,Christina,3.0,19-03-2023 20:23:29
3,Mark,3.0,09-01-2023 23:18:04
1,Timothy,1.0,06-01-2023 05:01:08
1,Ashley,5.0,01-05-2023 05:26:59
4,Christina,4.0,10-02-2023 01:32:36
4,Zachary,5.0,16-02-2023 09:10:51
2,Stacie,5.0,24-05-2023 18:34:43
4,Jacob,5.0,07-03-2023 15:55:32
5,Douglas,2.0,30-05-2023 04:30:17
3,Amanda,2.0,21-02-2023 09:06:20
5,Sharon,2.0,11-06-2023 07:44:51
1,Ashley,3.0,07-01-2023 11:42:29
2,Theodore,4.0,29-04-2023 02:24:12
3,Charles,2.0,11-03-2023 11:50:10
4,Nicholas,2.0,07-05-2023 20:22:53
5,Sandra,2.0,21-06-2023 12:22:59
4,Samuel,3.0,19-03-2023 09:16:53
5,Heather,1.0,27-02-2023 14:50:45
2,Jamie,4.0,26-01-2023 06:30:21
1,Brian,2.0,08-04-2023 04:09:03
5,Charles,4.0,18-04-2023 02:11:37
3,Julie,4.0,19-01-2023 08:18:34
5,Noah,4.0,01-06-2023 19:32:21
1,Matthew,5.0,04-02-2023 01:55:12
4,Kimberly,3.0,29-06-2023 23:47:43
4,Stephanie,1.0,10-01-2023 20:00:11
3,Chad,4.0,09-01-2023 13:11:15
2,Edward,3.0,08-04-2023 22:14:09
1,Russell,1.0,06-04-2023 09:00:57
1,Ronald,3.0,12-06-2023 08:21:41
5,Tonya,2.0,28-02-2023 04:18:04
4,Gabriella,3.0,16-02-2023 10:35:12
2,Regina,1.0,04-02-2023 00:01:56
5,Randy,5.0,13-05-2023 15:26:42
4,Lisa,3.0,14-01-2023 01:42:13
5,Michael,3.0,06-03-2023 02:21:49
4,Stacy,2.0,27-03-2023 22:24:13
4,Douglas,1.0,05-06-2023 23:50:53
4,Andrea,1.0,25-06-2023 22:42:43
2,Vincent,1.0,20-03-2023 13:28:45
1,Dawn,1.0,13-04-2023 06:34:42
2,David,3.0,17-06-2023 22:29:13
1,Ronald,4.0,19-02-2023 09:55:28
2,Zachary,2.0,23-02-2023 00:41:24
3,Joe,1.0,18-02-2023 08:29:25
4,Rita,3.0,04-06-2023 19:07:27
2,Tamara,1.0,20-03-2023 04:34:46
3,Barbara,1.0,28-05-2023 14:53:53
1,Jon,5.0,11-06-2023 13:12:22
1,Kristen,2.0,08-01-2023 03:05:22
2,Gabriel,2.0,10-03-2023 21:38:56
5,Justin,4.0,24-02-2023 08:01:25
5,Brad,2.0,15-02-2023 18:08:30
5,Joe,4.0,10-01-2023 11:03:17
5,Rachel,5.0,07-02-2023 10:14:24
2,Alexander,5.0,19-01-2023 15:16:42
2,Marie,2.0,17-03-2023 02:35:52
3,John,2.0,30-03-2023 02:39:37
1,Dustin,4.0,22-04-2023 08:45:47
4,Danielle,4.0,29-04-2023 06:58:31
2,Brenda,3.0,10-06-2023 11:50:07
1,Candice,3.0,22-01-2023 20:58:31
4,Adam,2.0,20-01-2023 14:27:50
2,Karla,4.0,22-03-2023 17:14:36
1,Kimberly,4.0,09-02-2023 14:50:35
3,Michael,3.0,27-04-2023 20:59:03
5,Melissa,4.0,14-06-2023 14:32:50
2,Mark,1.0,25-03-2023 23:34:35
2,Kathleen,5.0,22-05-2023 15:50:58
2,Sean,5.0,21-06-2023 04:14:08
5,Brenda,2.0,12-03-2023 06:33:08
3,Sharon,5.0,01-03-2023 07:15:29
3,Max,1.0,04-05-2023 15:46:57
4,Danielle,2.0,26-04-2023 23:28:45
5,Jacqueline,3.0,03-05-2023 22:26:01
4,Mary,4.0,20-03-2023 21:26:48
3,William,1.0,21-01-2023 15:20:32
5,Alexandra,5.0,06-06-2023 09:33:09
2,Angela,4.0,24-06-2023 04:04:27
2,Bobby,2.0,12-05-2023 20:13:38
5,Austin,2.0,06-04-2023 21:37:50
4,Tyler,3.0,31-03-2023 17:33:23
2,Jason,5.0,25-06-2023 09:30:19
2,Adam,4.0,23-03-2023 15:19:42
4,Lisa,1.0,14-04-2023 23:13:44
4,Stephanie,3.0,20-01-2023 14:14:01
1,Christina,3.0,24-05-2023 02:25:37
2,Ruth,5.0,07-02-2023 23:59:11
2,Erin,1.0,25-01-2023 03:38:38
2,James,1.0,06-01-2023 16:56:30
1,Michael,5.0,10-01-2023 21:00:39
5,Kathleen,2.0,12-06-2023 23:44:16
2,Jennifer,4.0,15-02-2023 03:49:43
2,Thomas,3.0,26-05-2023 18:04:11
2,Pamela,4.0,16-06-2023 23:03:59
1,Kathryn,1.0,10-05-2023 03:11:16
2,James,2.0,03-06-2023 05:36:08
4,Tommy,5.0,17-05-2023 08:37:48
1,Amanda,1.0,01-05-2023 08:55:16
1,Scott,1.0,15-02-2023 00:31:23
5,Eric,2.0,11-02-2023 08:00:06
4,Cory,5.0,02-06-2023 10:08:24
3,Julie,4.0,28-04-2023 17:52:04
4,Nicholas,3.0,11-02-2023 06:46:51
3,Maria,4.0,11-04-2023 14:31:03
5,Alex,1.0,12-03-2023 13:09:41
1,Karen,5.0,10-04-2023 04:18:45
4,Tina,3.0,28-05-2023 13:53:00
2,Laura,3.0,19-02-2023 06:30:34
3,Nancy,2.0,22-05-2023 05:59:35
4,Brandon,1.0,10-05-2023 10:05:46
5,Samantha,3.0,26-06-2023 10:46:37
3,Jennifer,5.0,20-01-2023 15:44:56
5,George,1.0,23-04-2023 23:13:40
2,Tonya,1.0,13-05-2023 14:01:11
4,John,1.0,19-01-2023 05:15:44
4,Christopher,5.0,24-05-2023 08:57:54
1,Virginia,1.0,03-01-2023 20:10:31
1,Megan,3.0,08-04-2023 23:14:00
4,Darius,4.0,12-05-2023 10:00:08
5,Matthew,3.0,18-05-2023 00:17:22
3,Jason,4.0,21-06-2023 00:29:13
1,Christopher,5.0,25-03-2023 03:28:37
4,Lauren,4.0,04-02-2023 18:07:46
5,Jamie,1.0,17-06-2023 00:36:03
4,Tyler,5.0,19-03-2023 20:16:35
1,Kimberly,3.0,09-03-2023 12:11:08
4,Robin,2.0,21-06-2023 00:01:56
2,Laura,2.0,16-04-2023 09:44:03
1,Heather,4.0,27-01-2023 14:36:42
3,Cameron,1.0,22-02-2023 10:55:40
2,Holly,5.0,14-05-2023 15:49:29
3,Daniel,3.0,08-06-2023 02:56:40
2,Kevin,2.0,18-05-2023 00:49:43
4,Kristen,3.0,18-04-2023 09:11:19
3,Jeffrey,5.0,20-01-2023 05:19:29
4,William,2.0,12-05-2023 18:33:26
1,Travis,2.0,23-03-2023 22:10:15
3,Richard,3.0,27-05-2023 01:23:27
4,Shannon,2.0,31-01-2023 06:57:49
2,Hector,4.0,30-01-2023 01:44:03
5,Andrea,1.0,18-02-2023 03:33:10
2,Alexis,3.0,08-03-2023 04:16:33
4,Kristen,4.0,02-06-2023 07:48:33
3,Dillon,3.0,05-04-2023 11:11:59
3,David,5.0,03-02-2023 08:54:52
5,Sandra,4.0,09-03-2023 20:58:23
5,Anthony,1.0,02-04-2023 11:39:26
3,Brian,5.0,27-01-2023 19:40:07
3,Wyatt,5.0,27-02-2023 10:01:26
1,Cassie,4.0,09-06-2023 22:11:53
5,Hannah,5.0,03-04-2023 06:27:13
4,Kathryn,5.0,27-02-2023 02:12:30
4,Paul,4.0,18-02-2023 17:12:58
1,Maria,5.0,07-03-2023 05:51:56
3,Sharon,2.0,30-01-2023 00:45:34
1,Lauren,5.0,17-05-2023 22:33:58
4,John,1.0,12-03-2023 12:08:03
4,Andrea,1.0,16-02-2023 19:56:14
5,Justin,4.0,17-04-2023 14:08:56
2,Jenna,5.0,12-03-2023 12:38:54
1,Nicole,2.0,10-02-2023 07:50:33
4,Anthony,2.0,12-05-2023 16:55:18
5,Christy,1.0,23-05-2023 23:19:05
2,Nancy,2.0,01-04-2023 11:49:59
3,Lucas,1.0,27-01-2023 00:17:04
3,Kenneth,3.0,22-01-2023 16:32:02
1,Edward,1.0,01-06-2023 22:35:52
1,Dawn,4.0,02-06-2023 21:18:49
2,Nicholas,4.0,18-01-2023 04:15:43
1,Jose,3.0,04-06-2023 22:53:37
5,Paula,2.0,20-02-2023 15:08:15
5,Diana,4.0,28-01-2023 15:01:18
5,Laura,4.0,16-04-2023 22:32:25
1,Carla,5.0,20-02-2023 10:19:42
1,Susan,4.0,28-01-2023 19:19:19
5,Eddie,3.0,08-01-2023 04:15:38
1,Jennifer,3.0,05-04-2023 11:18:56
2,Alyssa,3.0,02-04-2023 23:20:36
4,Julie,2.0,06-04-2023 13:40:13
3,Barbara,1.0,03-03-2023 08:32:13
5,James,4.0,02-06-2023 06:43:17
3,Thomas,5.0,03-02-2023 12:24:01
3,Lori,4.0,24-01-2023 11:48:05
2,Mark,1.0,19-05-2023 22:09:49
1,Lauren,5.0,18-04-2023 12:41:08
2,Kevin,3.0,29-05-2023 00:22:10
3,Daniel,3.0,03-02-2023 09:45:34
5,Claudia,3.0,27-06-2023 18:25:36
2,Thomas,2.0,16-04-2023 18:31:33
2,Jonathan,4.0,03-02-2023 02:48:47
1,Lauren,4.0,06-04-2023 12:48:52
3,Gabrielle,5.0,11-02-2023 20:53:12
2,Stacie,2.0,10-05-2023 10:49:14
4,Heather,2.0,10-06-2023 04:17:19
5,Samantha,2.0,17-03-2023 09:02:17
2,James,4.0,11-01-2023 09:37:52
5,Andrea,4.0,28-04-2023 19:50:07
2,Darius,3.0,21-02-2023 21:43:48
1,Gregory,4.0,29-04-2023 09:17:01
3,Mary,3.0,11-02-2023 17:31:52
4,Ellen,1.0,26-05-2023 13:14:11
1,Edward,1.0,18-06-2023 21:56:30
1,Tristan,1.0,02-05-2023 05:54:02
2,James,1.0,15-06-2023 16:03:31
4,Michele,3.0,10-01-2023 06:32:35
3,Christopher,1.0,11-01-2023 22:54:01
3,Steve,1.0,08-06-2023 22:02:37
3,Katherine,1.0,26-05-2023 07:44:21
3,Crystal,5.0,29-03-2023 13:44:43
3,Richard,3.0,22-01-2023 23:03:13
4,Heather,4.0,30-01-2023 13:41:58
1,Donald,5.0,10-03-2023 16:58:59
3,Michael,2.0,17-05-2023 01:12:11
4,Cindy,3.0,21-05-2023 14:48:55
2,Tracey,1.0,28-01-2023 13:09:14
1,Donna,1.0,08-06-2023 08:47:48
2,Amanda,3.0,26-06-2023 00:36:32
4,Crystal,3.0,23-05-2023 19:43:37
1,Mathew,5.0,12-06-2023 18:42:50
5,Amber,1.0,06-06-2023 00:40:58
3,Brittany,5.0,24-04-2023 15:28:56
2,Eric,3.0,17-05-2023 12:04:10
3,Joseph,4.0,09-03-2023 01:18:04
1,Jason,3.0,09-05-2023 03:56:00
2,Kylie,2.0,29-06-2023 19:30:35
4,John,2.0,31-01-2023 07:20:30
4,Julie,5.0,22-05-2023 20:50:35
3,Laurie,3.0,09-01-2023 10:54:37
3,Maria,3.0,17-05-2023 06:40:18
3,Charles,1.0,03-06-2023 02:33:26
1,Thomas,1.0,18-01-2023 18:20:55
1,Jacob,2.0,16-06-2023 19:17:57
1,Gwendolyn,5.0,19-02-2023 20:50:06
1,Daniel,1.0,09-06-2023 23:39:15
3,Donna,2.0,27-06-2023 13:42:55
3,Jorge,5.0,25-01-2023 13:41:51
3,Steven,2.0,07-01-2023 04:46:28
3,Carl,1.0,16-02-2023 05:54:08
5,Kristin,5.0,11-01-2023 00:13:25
3,Bradley,4.0,14-02-2023 07:40:14
2,Jeanette,4.0,21-05-2023 22:20:12
5,Sarah,5.0,24-06-2023 03:24:30
1,Megan,3.0,11-04-2023 12:31:12
4,Dominic,3.0,03-02-2023 14:01:06
3,Tony,5.0,09-03-2023 15:17:14
3,Ronald,3.0,08-05-2023 11:12:19
2,Sandra,3.0,30-03-2023 03:32:01
5,Michael,5.0,01-02-2023 10:21:56
4,Ariel,1.0,14-01-2023 23:08:35
2,Colleen,1.0,14-06-2023 16:19:52
3,Douglas,2.0,04-01-2023 16:27:28
1,Michele,5.0,25-03-2023 02:30:13
5,Lisa,4.0,05-01-2023 04:53:27
4,Sarah,1.0,20-01-2023 13:09:50
1,Emily,2.0,13-02-2023 10:54:44
5,Sean,3.0,23-03-2023 20:52:24
4,Kenneth,3.0,20-01-2023 13:10:13
2,Jacqueline,2.0,04-06-2023 06:46:05
2,Donald,4.0,20-02-2023 13:34:46
3,Francisco,2.0,08-02-2023 13:30:13
3,Natalie,2.0,07-02-2023 06:57:53
4,Paula,2.0,04-01-2023 08:14:34
2,Christopher,5.0,23-05-2023 16:40:43
3,Jessica,3.0,07-01-2023 22:38:19
4,Robin,2.0,18-04-2023 19:20:42
4,Stephen,1.0,04-06-2023 05:33:37
1,Emily,2.0,22-05-2023 20:02:09
1,John,3.0,12-01-2023 06:06:24
4,Alexander,5.0,27-05-2023 18:12:55
4,Angela,2.0,26-04-2023 05:05:09
2,David,5.0,06-06-2023 00:08:51
2,Nicholas,2.0,10-01-2023 12:38:51
4,Alexandra,3.0,07-05-2023 04:54:55
4,Brittany,2.0,25-05-2023 09:33:06
2,Mark,2.0,22-04-2023 15:33:34
3,Daniel,4.0,18-04-2023 11:47:55
4,Manuel,3.0,04-04-2023 13:57:15
1,Louis,1.0,02-05-2023 16:05:54
1,Adrian,2.0,30-01-2023 06:01:50
3,Jennifer,5.0,20-02-2023 18:02:20
1,Kevin,2.0,30-01-2023 09:40:29
2,John,5.0,31-01-2023 17:39:42
5,Samuel,2.0,04-04-2023 18:19:17
3,David,2.0,26-02-2023 03:25:30
5,Jonathan,1.0,18-01-2023 09:43:32
4,Jacob,1.0,18-03-2023 05:35:43
3,Robert,3.0,30-01-2023 05:47:04
2,Daniel,1.0,26-02-2023 16:15:19
1,Timothy,3.0,01-06-2023 20:53:30
3,Julie,4.0,10-03-2023 23:30:20
5,Alexander,2.0,12-02-2023 13:26:01
4,Amy,3.0,21-05-2023 20:55:19
3,Jared,1.0,08-05-2023 08:50:54
5,Kevin,2.0,23-05-2023 12:28:35
4,Aaron,1.0,13-04-2023 10:30:26
3,Jason,3.0,02-06-2023 00:53:02
4,Samantha,1.0,09-02-2023 14:02:32
3,Adam,3.0,13-01-2023 14:31:48
1,Benjamin,1.0,18-03-2023 12:32:00
3,Pam,2.0,11-04-2023 05:06:22
2,Brandy,3.0,27-05-2023 11:44:37
2,Judith,4.0,07-02-2023 22:41:53
4,Stacey,2.0,26-03-2023 15:19:36
1,Connie,5.0,28-02-2023 19:39:29
3,Samuel,3.0,13-03-2023 20:11:03
2,Daniel,1.0,25-05-2023 07:09:32
3,Charles,4.0,15-04-2023 13:57:01
3,Dylan,1.0,11-06-2023 08:55:48
5,Jennifer,2.0,01-05-2023 17:52:48
1,Justin,3.0,19-04-2023 04:54:34
1,Yvette,4.0,24-05-2023 15:39:53
5,Gerald,4.0,24-02-2023 22:25:10
1,Brian,1.0,13-03-2023 04:29:11
5,Austin,1.0,16-06-2023 21:01:02
4,Madison,3.0,21-03-2023 00:28:39
1,John,4.0,07-03-2023 10:48:34
5,Erin,5.0,07-02-2023 06:59:23
3,Damon,1.0,07-02-2023 04:49:11
1,James,3.0,04-05-2023 04:17:30
3,Ashley,3.0,03-06-2023 17:29:02
1,Denise,2.0,13-06-2023 14:08:18
2,Sarah,3.0,15-02-2023 18:39:33
3,Eric,1.0,08-04-2023 08:10:48
2,Scott,3.0,24-01-2023 00:56:39
3,Michelle,1.0,12-05-2023 09:06:18
3,Brandi,4.0,12-05-2023 12:58:46
3,David,4.0,05-01-2023 16:22:08
3,Amanda,5.0,23-03-2023 02:28:26
3,Jeffrey,5.0,14-04-2023 13:22:17
5,Ronald,1.0,20-04-2023 20:43:32
1,Michael,1.0,27-04-2023 02:39:14
3,Sharon,3.0,28-03-2023 01:43:41
3,Brandon,3.0,20-03-2023 22:44:24
5,Leah,1.0,08-06-2023 05:44:41
1,Adam,5.0,03-01-2023 23:41:49
5,William,1.0,10-03-2023 07:00:21
1,Jacqueline,3.0,30-05-2023 17:42:45
5,Brian,2.0,03-04-2023 18:59:02
1,Denise,5.0,24-01-2023 04:53:44
4,Angela,1.0,28-04-2023 09:34:56
